tile_filename,source_product,center_lat,center_lon,std_dev,prox_score,priority_score,rating,rating_label
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y00000.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,61.001347,355.539103,96.74,0.0,0.2935,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y37760.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.528073,355.621806,96.733,0.0,0.2935,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y79360.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.145124,355.559931,96.735,0.0,0.2935,0,No target feature
ch2_ohr_ncp_20250612T2229094979_d_img_d18_x11520_y70400.png,ch2_ohr_ncp_20250612T2229094979_d_img_d18,60.297488,355.492917,96.727,0.0,0.2935,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y43520.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.551124,355.495783,96.697,0.0,0.2933,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y38400.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.522177,355.620829,96.699,0.0,0.2933,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y10880.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.888779,355.52814,96.663,0.0,0.2932,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y80640.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.13334,355.55805,96.651,0.0,0.2931,0,No target feature
ch2_ohr_ncp_20250612T2229094979_d_img_d18_x11520_y12160.png,ch2_ohr_ncp_20250612T2229094979_d_img_d18,60.897935,355.571258,96.641,0.0,0.293,0,No target feature
ch2_ohr_ncp_20250612T2229094979_d_img_d18_x11520_y69120.png,ch2_ohr_ncp_20250612T2229094979_d_img_d18,60.310691,355.494613,96.624,0.0,0.293,0,No target feature
ch2_ohr_ncp_20250612T2229094979_d_img_d18_x11520_y47360.png,ch2_ohr_ncp_20250612T2229094979_d_img_d18,60.535038,355.523383,96.607,0.0,0.2929,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y40960.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.577608,355.498304,96.595,0.0,0.2928,0,No target feature
ch2_ohr_ncp_20250612T2229094979_d_img_d18_x11520_y60160.png,ch2_ohr_ncp_20250612T2229094979_d_img_d18,60.40306,355.506368,96.604,0.0,0.2928,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y81920.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.121563,355.55616,96.576,0.0,0.2927,0,No target feature
ch2_ohr_ncp_20250612T2229094979_d_img_d18_x11520_y27520.png,ch2_ohr_ncp_20250612T2229094979_d_img_d18,60.73959,355.550196,96.549,0.0,0.2926,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y03840.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.96162,355.535195,96.533,0.0,0.2925,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y60160.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.305094,355.586727,96.541,0.0,0.2925,0,No target feature
ch2_ohr_ncp_20250612T2229094979_d_img_d18_x11520_y62080.png,ch2_ohr_ncp_20250612T2229094979_d_img_d18,60.383262,355.503832,96.511,0.0,0.2924,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y49920.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.484918,355.489493,96.489,0.0,0.2923,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y61440.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.310086,355.586417,96.502,0.0,0.2923,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y64640.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.280636,355.581671,96.503,0.0,0.2923,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y65280.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.274738,355.580715,96.494,0.0,0.2923,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y31360.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.676918,355.507772,96.472,0.0,0.2922,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y59520.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.385613,355.480114,96.46,0.0,0.2921,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y65280.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.326028,355.474514,96.466,0.0,0.2921,0,No target feature
ch2_ohr_ncp_20250612T2229094979_d_img_d18_x11520_y03200.png,ch2_ohr_ncp_20250612T2229094979_d_img_d18,60.990302,355.583712,96.451,0.0,0.2921,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y42240.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.564365,355.497035,96.433,0.0,0.292,0,No target feature
ch2_ohr_ncp_20250612T2229094979_d_img_d18_x11520_y10240.png,ch2_ohr_ncp_20250612T2229094979_d_img_d18,60.91772,355.573924,96.413,0.0,0.2919,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y41600.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.570987,355.497672,96.392,0.0,0.2918,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y78080.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.193616,355.462134,96.37,0.0,0.2917,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y26240.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.618172,355.61553,96.365,0.0,0.2916,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y28800.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.610546,355.635307,96.353,0.0,0.2916,0,No target feature
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x10240_y12800.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,-70.638223,22.808317,96.333,0.0,0.2915,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y24960.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.743126,355.514113,96.335,0.0,0.2915,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y78720.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.133774,355.571199,96.348,0.0,0.2915,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y37120.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.517756,355.606219,96.315,0.0,0.2914,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y42240.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.470501,355.601868,96.311,0.0,0.2914,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y80000.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.105293,355.534159,96.33,0.0,0.2914,0,No target feature
ch2_ohr_ncp_20250612T2229094979_d_img_d18_x11520_y24960.png,ch2_ohr_ncp_20250612T2229094979_d_img_d18,60.765988,355.553676,96.327,0.0,0.2914,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y71680.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.213807,355.567221,96.308,0.0,0.2913,0,No target feature
ch2_ohr_ncp_20250612T2229094979_d_img_d18_x11520_y23040.png,ch2_ohr_ncp_20250612T2229094979_d_img_d18,60.785775,355.556313,96.31,0.0,0.2913,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y02560.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.974865,355.536496,96.277,0.0,0.2912,0,No target feature
ch2_ohr_ncp_20250612T2229094979_d_img_d18_x11520_y21760.png,ch2_ohr_ncp_20250612T2229094979_d_img_d18,60.798975,355.558057,96.279,0.0,0.2912,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y46720.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.518027,355.492625,96.267,0.0,0.2911,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y33920.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.650437,355.505233,96.25,0.0,0.291,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y72960.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.204036,355.569343,96.237,0.0,0.291,0,No target feature
ch2_ohr_ncp_20240425T1406019344_d_img_d18_x01920_y83200.png,ch2_ohr_ncp_20240425T1406019344_d_img_d18,-69.741233,32.206708,96.213,0.0,0.2909,0,No target feature
ch2_ohr_ncp_20240425T1406019344_d_img_d18_x05760_y93440.png,ch2_ohr_ncp_20240425T1406019344_d_img_d18,-69.833855,32.295756,96.224,0.0,0.2909,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y23040.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.762989,355.516019,96.201,0.0,0.2908,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y50560.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.478299,355.488858,96.196,0.0,0.2908,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y58880.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.33366,355.59022,96.207,0.0,0.2908,0,No target feature
ch2_ohr_ncp_20250612T2229094979_d_img_d18_x11520_y37760.png,ch2_ohr_ncp_20250612T2229094979_d_img_d18,60.634016,355.536322,96.204,0.0,0.2908,0,No target feature
ch2_ohr_ncp_20250612T2229094979_d_img_d18_x11520_y65920.png,ch2_ohr_ncp_20250612T2229094979_d_img_d18,60.343674,355.498803,96.206,0.0,0.2908,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y03200.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.968245,355.535867,96.189,0.0,0.2907,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y23680.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.75637,355.515395,96.188,0.0,0.2907,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y81280.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.127447,355.55711,96.191,0.0,0.2907,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y37760.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.610705,355.501439,96.159,0.0,0.2906,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y66560.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.246022,355.581349,96.145,0.0,0.2905,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y80000.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.139237,355.558979,96.121,0.0,0.2904,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y35840.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.544261,355.58565,96.11,0.0,0.2903,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y66560.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.261012,355.56981,96.1,0.0,0.2903,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y77440.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.128855,355.537064,96.113,0.0,0.2903,0,No target feature
ch2_ohr_ncp_20250612T2229094979_d_img_d18_x11520_y08960.png,ch2_ohr_ncp_20250612T2229094979_d_img_d18,60.930923,355.575692,96.097,0.0,0.2903,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y76800.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.16869,355.563696,96.095,0.0,0.2902,0,No target feature
ch2_ohr_ncp_20250612T2229094979_d_img_d18_x11520_y00000.png,ch2_ohr_ncp_20250612T2229094979_d_img_d18,61.023287,355.588179,96.083,0.0,0.2902,0,No target feature
ch2_ohr_ncp_20250612T2229094979_d_img_d18_x11520_y53120.png,ch2_ohr_ncp_20250612T2229094979_d_img_d18,60.47565,355.515687,96.079,0.0,0.2902,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y28160.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.710023,355.510943,96.065,0.0,0.2901,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y56320.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.418709,355.483243,96.063,0.0,0.2901,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y87040.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.040502,355.526154,96.037,0.0,0.29,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y62080.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.304202,355.585461,96.04,0.0,0.29,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y33280.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.657059,355.505868,96.024,0.0,0.2899,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y72960.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.246578,355.467075,96.002,0.0,0.2898,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y48640.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.498162,355.490733,95.983,0.0,0.2897,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y55040.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.431945,355.484476,95.982,0.0,0.2897,0,No target feature
ch2_ohr_ncp_20250612T2229094979_d_img_d18_x11520_y64640.png,ch2_ohr_ncp_20250612T2229094979_d_img_d18,60.356863,355.50046,95.964,0.0,0.2896,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y67840.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.249207,355.569145,95.947,0.0,0.2895,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y55680.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.346447,355.590494,95.934,0.0,0.2894,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y41600.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.492726,355.616038,95.921,0.0,0.2894,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y64000.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.26965,355.583497,95.906,0.0,0.2893,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y75520.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.220095,355.464595,95.882,0.0,0.2892,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y41600.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.47641,355.6024,95.888,0.0,0.2892,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y67840.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.217212,355.548036,95.882,0.0,0.2892,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y73600.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.239956,355.466471,95.866,0.0,0.2891,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y60800.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.282,355.556113,95.873,0.0,0.2891,0,No target feature
ch2_ohr_ncp_20250612T2229094979_d_img_d18_x11520_y44800.png,ch2_ohr_ncp_20250612T2229094979_d_img_d18,60.561432,355.526826,95.871,0.0,0.2891,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y34560.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.643815,355.504602,95.843,0.0,0.289,0,No target feature
ch2_ohr_ncp_20250612T2229094979_d_img_d18_x11520_y53760.png,ch2_ohr_ncp_20250612T2229094979_d_img_d18,60.469051,355.514824,95.848,0.0,0.289,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y72320.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.175981,355.542898,95.836,0.0,0.2889,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y53120.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.37008,355.592659,95.806,0.0,0.2888,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y62720.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.281468,355.58457,95.817,0.0,0.2888,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y57600.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.345437,355.59213,95.803,0.0,0.2888,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y64000.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.284612,355.571105,95.767,0.0,0.2886,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y11520.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.882158,355.527505,95.752,0.0,0.2885,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y62080.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.270216,355.554632,95.746,0.0,0.2885,0,No target feature
ch2_ohr_ncp_20250612T2229094979_d_img_d18_x11520_y56320.png,ch2_ohr_ncp_20250612T2229094979_d_img_d18,60.442656,355.511442,95.754,0.0,0.2885,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y80640.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.131187,355.562707,95.724,0.0,0.2884,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y39040.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.597466,355.500186,95.695,0.0,0.2882,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y56320.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.357223,355.594031,95.7,0.0,0.2882,0,No target feature
ch2_ohr_ncp_20250612T2229094979_d_img_d18_x11520_y19200.png,ch2_ohr_ncp_20250612T2229094979_d_img_d18,60.825368,355.561576,95.702,0.0,0.2882,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y53120.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.386682,355.598801,95.669,0.0,0.2881,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y05760.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.941758,355.533268,95.638,0.0,0.2879,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y21760.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.776234,355.517296,95.626,0.0,0.2879,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y35840.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.63057,355.503333,95.633,0.0,0.2879,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y33920.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.547286,355.608942,95.642,0.0,0.2879,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y74880.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.186361,355.566526,95.641,0.0,0.2879,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y56960.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.334635,355.589426,95.604,0.0,0.2877,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y78080.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.122966,355.53634,95.602,0.0,0.2877,0,No target feature
ch2_ohr_ncp_20250612T2229094979_d_img_d18_x11520_y13440.png,ch2_ohr_ncp_20250612T2229094979_d_img_d18,60.884734,355.569491,95.604,0.0,0.2877,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y19840.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.691778,355.594089,95.575,0.0,0.2876,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y39680.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.510398,355.618923,95.586,0.0,0.2876,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y62080.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.359136,355.477635,95.533,0.0,0.2874,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y68480.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.245287,355.575964,95.535,0.0,0.2874,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y00640.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.994725,355.538437,95.515,0.0,0.2873,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y71680.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.198757,355.577064,95.521,0.0,0.2873,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y80000.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.121962,355.570134,95.513,0.0,0.2873,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y57600.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.328723,355.588882,95.494,0.0,0.2872,0,No target feature
ch2_ohr_ncp_20250612T2229094979_d_img_d18_x11520_y31360.png,ch2_ohr_ncp_20250612T2229094979_d_img_d18,60.700001,355.544969,95.493,0.0,0.2872,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y54400.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.374899,355.596892,95.48,0.0,0.2871,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y59520.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.310998,355.587265,95.455,0.0,0.287,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y82560.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.115665,355.555244,95.453,0.0,0.287,0,No target feature
ch2_ohr_ncp_20250612T2229094979_d_img_d18_x11520_y26880.png,ch2_ohr_ncp_20250612T2229094979_d_img_d18,60.746183,355.551066,95.433,0.0,0.2869,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y63360.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.290518,355.571441,95.422,0.0,0.2868,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y77440.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.145594,355.572261,95.423,0.0,0.2868,0,No target feature
ch2_ohr_ncp_20250612T2229094979_d_img_d18_x11520_y41600.png,ch2_ohr_ncp_20250612T2229094979_d_img_d18,60.594425,355.53113,95.425,0.0,0.2868,0,No target feature
ch2_ohr_ncp_20240425T1406019344_d_img_d18_x01280_y93440.png,ch2_ohr_ncp_20240425T1406019344_d_img_d18,-69.831235,32.182089,95.404,0.0,0.2867,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y60160.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.287897,355.556834,95.41,0.0,0.2867,0,No target feature
ch2_ohr_ncp_20250612T2229094979_d_img_d18_x11520_y48640.png,ch2_ohr_ncp_20250612T2229094979_d_img_d18,60.521833,355.521684,95.405,0.0,0.2867,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y30720.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.683541,355.508411,95.384,0.0,0.2866,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y63360.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.258438,355.553158,95.375,0.0,0.2866,0,No target feature
ch2_ohr_ncp_20250612T2229094979_d_img_d18_x11520_y61440.png,ch2_ohr_ncp_20250612T2229094979_d_img_d18,60.389858,355.504682,95.379,0.0,0.2866,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y80000.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.137089,355.563019,95.366,0.0,0.2865,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y36480.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.523659,355.606763,95.331,0.0,0.2863,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y61440.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.293275,355.585639,95.317,0.0,0.2863,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y70400.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.210572,355.578122,95.318,0.0,0.2863,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y48000.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.433808,355.60645,95.294,0.0,0.2862,0,No target feature
ch2_ohr_ncp_20250612T2229094979_d_img_d18_x11520_y55040.png,ch2_ohr_ncp_20250612T2229094979_d_img_d18,60.455845,355.513134,95.299,0.0,0.2862,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y69120.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.237407,355.568487,95.281,0.0,0.2861,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y08960.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.908643,355.530066,95.277,0.0,0.2861,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y54400.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.438565,355.485114,95.279,0.0,0.2861,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y40960.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.482311,355.602952,95.276,0.0,0.2861,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y46720.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.429145,355.598064,95.283,0.0,0.2861,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y55680.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.36311,355.594994,95.279,0.0,0.2861,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y15360.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.842436,355.523674,95.27,0.0,0.286,0,No target feature
ch2_ohr_ncp_20250612T2229094979_d_img_d18_x11520_y78080.png,ch2_ohr_ncp_20250612T2229094979_d_img_d18,60.21831,355.482895,95.259,0.0,0.286,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y44160.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.467545,355.581306,95.236,0.0,0.2859,0,No target feature
