tile,conf,x1,y1,x2,y2
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y24320.png,0.3738,84.15,76.49,92.13,83.37
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y24320.png,0.3508,49.4,0.0,55.57,5.35
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y24320.png,0.3422,422.66,442.19,430.32,448.74
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y24320.png,0.3357,242.45,525.02,249.62,531.59
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y24320.png,0.3356,283.35,43.65,289.74,49.44
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y24320.png,0.3162,215.26,607.58,221.36,612.93
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y24320.png,0.3018,420.75,396.25,426.87,402.9
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y24320.png,0.293,146.06,454.43,153.97,462.24
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y24320.png,0.2862,14.32,288.3,21.33,293.94
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y24320.png,0.2696,247.19,164.1,255.24,171.18
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y24320.png,0.2624,68.28,112.27,75.47,118.88
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y24320.png,0.254,58.86,394.32,65.88,399.99
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y24320.png,0.2209,409.25,477.38,414.39,482.56
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y24320.png,0.2203,62.95,517.23,70.93,524.67
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y24320.png,0.2185,334.57,261.85,341.78,268.73
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y24320.png,0.2162,288.89,172.71,295.74,178.36
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y24320.png,0.211,319.3,608.32,326.75,616.31
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y24320.png,0.2053,365.79,74.05,377.99,86.29
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y26240.png,0.2511,387.73,0.34,394.52,3.63
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y26240.png,0.2414,143.3,44.67,150.32,50.73
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y26240.png,0.2213,115.24,13.47,122.11,19.98
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y26240.png,0.2124,87.81,109.49,93.98,115.08
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y26240.png,0.2112,164.57,59.39,171.24,65.77
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y26240.png,0.2064,367.88,231.27,374.84,237.81
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y27520.png,0.3328,283.69,348.18,291.04,354.84
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y27520.png,0.2045,284.95,372.96,291.09,378.85
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y33280.png,0.2686,204.6,564.99,211.82,571.9
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y43520.png,0.2978,343.22,235.32,352.98,243.07
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y43520.png,0.2571,136.05,277.54,143.02,283.79
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y48640.png,0.3599,382.08,289.52,389.67,295.66
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y48640.png,0.2885,365.2,226.6,372.85,233.86
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y48640.png,0.2793,419.34,229.67,427.91,236.74
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y48640.png,0.2152,194.86,120.65,200.66,126.17
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y48640.png,0.2028,37.35,438.86,43.94,445.79
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y49920.png,0.3324,90.87,285.3,97.47,291.08
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y49920.png,0.2696,262.47,421.97,271.5,430.31
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y49920.png,0.2112,357.45,552.46,363.71,558.0
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y49920.png,0.2082,1.07,94.39,12.26,105.76
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y49920.png,0.2061,351.7,408.54,357.93,413.64
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y50560.png,0.2473,61.76,565.34,68.34,571.08
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y50560.png,0.2192,233.4,0.0,242.66,3.46
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y51200.png,0.2665,268.95,142.73,274.47,148.07
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y51200.png,0.2516,374.12,170.05,381.47,176.86
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y51200.png,0.2284,11.45,277.83,18.1,283.51
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y56960.png,0.2986,9.27,11.52,46.06,49.67
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y57600.png,0.2268,283.88,404.17,290.09,410.71
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y60800.png,0.2241,68.06,343.2,74.02,348.76
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y63360.png,0.3238,224.78,355.67,233.05,363.51
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y63360.png,0.2549,156.75,93.33,162.48,98.65
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y63360.png,0.2227,370.38,35.28,378.16,43.33
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y64000.png,0.2625,398.7,0.57,404.13,4.89
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y64640.png,0.3191,131.77,77.81,138.88,84.15
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y64640.png,0.2486,199.71,166.46,206.18,171.65
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y64640.png,0.2411,168.95,278.11,174.25,283.31
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y64640.png,0.2185,343.57,529.9,350.38,537.41
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y65280.png,0.2604,134.9,212.54,142.38,218.67
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y67200.png,0.302,72.27,349.28,78.33,355.64
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y71680.png,0.3049,85.67,0.42,92.45,5.93
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y74880.png,0.2222,57.92,536.38,65.27,542.54
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y76160.png,0.481,338.29,180.22,352.76,195.2
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y76160.png,0.3346,230.51,87.73,236.62,92.84
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y76160.png,0.2943,264.41,131.87,271.8,141.64
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y76160.png,0.2835,177.12,81.03,183.69,87.28
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y76160.png,0.2621,0.0,52.37,10.84,65.9
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y76160.png,0.2444,411.53,357.87,418.61,364.48
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y76160.png,0.2133,179.24,248.71,186.81,254.42
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y77440.png,0.2497,357.85,180.02,365.01,186.96
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y78080.png,0.3206,338.89,148.57,347.54,157.03
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y78080.png,0.3166,44.43,387.93,52.13,394.69
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y78080.png,0.2996,263.21,12.01,270.24,19.15
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y78080.png,0.2701,11.17,498.98,18.78,506.55
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y78080.png,0.2228,45.96,387.88,52.87,394.25
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y78080.png,0.2065,4.92,560.65,10.77,566.06
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y78720.png,0.2407,270.78,319.18,276.74,325.76
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y78720.png,0.2271,317.28,262.54,323.51,268.87
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y78720.png,0.2031,38.19,405.52,45.33,411.65
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y79360.png,0.3093,279.04,348.78,285.74,355.01
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y79360.png,0.27,402.41,298.82,408.05,304.17
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y80000.png,0.3915,223.6,301.59,230.2,307.65
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y80640.png,0.3738,353.55,458.02,361.23,464.25
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y80640.png,0.3686,421.12,558.01,427.7,563.68
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y80640.png,0.3429,348.94,613.27,355.37,619.53
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y80640.png,0.2899,103.58,199.92,110.82,206.17
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y80640.png,0.2555,346.39,380.91,351.4,385.98
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y80640.png,0.2532,337.96,311.62,345.75,318.96
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y80640.png,0.2504,180.27,541.25,187.57,547.05
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y80640.png,0.2188,403.71,147.66,409.1,152.95
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y80640.png,0.218,159.3,528.49,165.15,534.41
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y81280.png,0.4086,342.93,152.48,349.7,158.31
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y81280.png,0.3826,148.46,389.53,154.2,395.61
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y81280.png,0.2533,287.61,310.89,294.33,315.75
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y81280.png,0.2127,80.79,14.05,85.69,19.33
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y81280.png,0.202,388.03,529.27,395.19,535.43
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y00640.png,0.3513,341.27,559.2,348.21,564.71
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y00640.png,0.2647,126.75,149.16,133.27,155.02
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y00640.png,0.2346,319.43,196.24,325.85,201.62
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y00640.png,0.2212,230.03,99.84,238.35,106.52
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y01280.png,0.3364,136.59,279.37,144.67,284.76
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y01280.png,0.2864,404.09,101.73,409.9,106.97
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y01280.png,0.2615,408.91,510.08,417.32,518.49
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y01280.png,0.2555,447.25,253.31,455.73,260.65
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y01280.png,0.2518,150.87,591.3,156.5,596.5
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y01280.png,0.2335,464.78,95.76,471.02,101.64
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y01280.png,0.2321,110.78,119.24,117.58,126.0
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y11520.png,0.2931,38.3,133.02,44.69,139.46
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y21120.png,0.3585,336.82,439.56,343.44,446.78
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y21120.png,0.3159,23.53,528.99,29.81,533.85
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y21120.png,0.2914,345.74,247.01,354.14,255.22
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y21120.png,0.2855,148.11,80.89,155.18,87.37
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y21120.png,0.2785,346.93,399.2,352.35,403.91
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y21120.png,0.2763,238.67,21.47,244.54,28.4
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y21120.png,0.2749,103.89,205.66,109.78,210.6
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y21120.png,0.2732,132.76,359.11,140.14,366.33
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y21120.png,0.2705,167.24,541.42,171.62,545.94
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y21120.png,0.2622,285.02,349.49,292.13,355.48
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y21120.png,0.2578,305.15,261.37,311.32,267.11
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y21120.png,0.2505,367.11,428.53,373.36,434.6
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y21120.png,0.24,407.18,249.78,415.94,257.2
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y21120.png,0.2378,34.36,402.52,40.28,407.61
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y21120.png,0.2213,148.85,95.82,155.74,101.82
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y21120.png,0.2198,346.32,438.87,356.19,448.66
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y21120.png,0.218,75.39,537.1,81.67,543.58
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y21120.png,0.216,280.37,362.98,289.41,370.81
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y21120.png,0.2151,254.63,0.29,261.14,3.02
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y21120.png,0.2004,224.59,453.2,232.2,458.56
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y24960.png,0.3223,78.55,453.97,84.13,461.01
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y24960.png,0.236,0.17,135.17,8.39,142.83
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y28160.png,0.2938,283.76,87.3,290.29,93.34
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y33920.png,0.3147,364.83,485.5,370.89,490.61
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y38400.png,0.3125,283.57,390.12,291.61,396.8
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y38400.png,0.2326,71.62,292.03,78.79,298.98
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y38400.png,0.2047,51.4,520.56,57.62,526.64
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y38400.png,0.2033,395.0,501.46,401.76,508.37
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y41600.png,0.2488,354.56,586.19,360.48,591.68
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y47360.png,0.2271,342.85,35.84,350.65,41.58
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y47360.png,0.2176,378.71,92.22,385.17,97.28
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y49920.png,0.2437,286.48,565.29,293.15,571.3
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y49920.png,0.2377,47.25,43.77,54.15,50.67
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y49920.png,0.2188,316.22,144.35,321.3,149.29
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y52480.png,0.365,112.76,343.34,118.88,349.38
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y52480.png,0.2381,127.91,26.12,135.79,33.7
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y52480.png,0.2006,381.04,70.25,387.29,75.14
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y53120.png,0.2677,295.29,483.49,302.49,490.82
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y55680.png,0.2394,351.08,67.59,356.54,72.97
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y56960.png,0.2837,322.98,191.68,328.22,197.11
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y58240.png,0.2202,173.48,389.44,179.26,394.97
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y58880.png,0.3116,78.6,60.35,85.63,66.75
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y60160.png,0.2199,404.4,146.69,412.03,153.66
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y62720.png,0.2204,262.94,293.05,270.66,299.64
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y64000.png,0.2217,351.2,355.43,359.08,362.86
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y64640.png,0.2127,184.13,251.47,194.45,259.73
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y65920.png,0.3882,206.99,36.64,214.41,43.49
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y65920.png,0.3603,189.85,349.2,195.96,355.05
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y65920.png,0.2379,48.65,213.6,54.88,219.23
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y67200.png,0.2375,60.43,453.68,67.73,459.83
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y67200.png,0.2064,51.88,443.05,59.76,451.14
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y67840.png,0.3121,452.09,92.2,459.46,99.24
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y67840.png,0.2723,285.4,228.3,292.28,235.22
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y67840.png,0.2492,111.69,467.06,118.81,473.85
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y67840.png,0.2456,446.91,38.02,452.69,43.12
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y67840.png,0.2449,301.67,631.63,307.96,638.1
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y67840.png,0.2402,451.98,419.17,460.24,426.16
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y71040.png,0.284,342.18,37.88,348.29,43.25
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y75520.png,0.2737,341.43,208.96,351.65,219.03
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y75520.png,0.2353,260.35,325.39,267.36,331.18
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y77440.png,0.2879,156.05,172.92,163.83,180.13
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y77440.png,0.2442,302.35,481.84,310.81,491.31
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y78720.png,0.2934,93.49,501.48,99.29,506.76
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y78720.png,0.2263,348.46,143.26,355.16,148.74
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y78720.png,0.214,102.7,485.27,109.11,491.41
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y80000.png,0.4567,15.07,596.82,23.66,604.48
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y80000.png,0.3203,294.35,12.51,299.45,17.03
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y80000.png,0.317,155.56,191.87,161.59,197.31
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y80000.png,0.2864,317.74,587.99,325.05,594.61
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y80000.png,0.2842,437.51,589.53,443.81,595.08
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y80000.png,0.2789,392.47,36.55,402.66,44.7
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y80000.png,0.2742,279.53,215.81,286.72,221.7
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y80000.png,0.2631,298.99,138.17,305.31,143.17
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y80000.png,0.2454,149.49,633.59,155.13,639.12
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y80000.png,0.2396,283.63,251.43,289.8,257.41
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y80000.png,0.231,22.91,585.86,36.91,597.3
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y80000.png,0.2292,52.74,572.26,59.09,577.58
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y80000.png,0.2026,285.84,205.08,293.66,211.97
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y80640.png,0.3452,412.19,254.22,419.75,261.92
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y80640.png,0.3098,182.22,77.85,188.55,83.05
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y80640.png,0.2256,6.32,493.34,16.22,501.26
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y89600.png,0.2274,304.26,148.37,311.15,155.0
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y89600.png,0.2082,302.81,400.5,308.47,405.1
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y10240.png,0.2653,65.09,624.72,71.8,630.19
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y10240.png,0.2087,373.59,367.19,380.27,373.68
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y10240.png,0.2057,300.06,394.41,306.41,400.53
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16000.png,0.5375,287.46,173.22,294.48,180.1
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16000.png,0.4218,288.67,136.33,294.03,142.6
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16000.png,0.3854,258.39,128.58,267.52,137.4
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16000.png,0.3466,113.09,323.78,120.11,331.55
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16000.png,0.3375,88.03,119.22,95.65,125.08
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16000.png,0.3319,133.33,629.13,139.72,635.44
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16000.png,0.3214,378.66,585.07,388.54,594.2
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16000.png,0.321,87.17,170.75,93.82,177.08
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16000.png,0.3191,334.96,340.61,343.09,348.04
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16000.png,0.3135,408.67,78.27,416.62,85.18
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16000.png,0.313,94.57,613.15,101.89,620.52
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16000.png,0.3055,359.54,447.0,365.67,452.79
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16000.png,0.2896,94.79,629.42,101.58,635.05
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16000.png,0.2852,31.02,356.95,36.96,362.83
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16000.png,0.2753,0.4,195.81,8.09,203.27
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16000.png,0.252,205.28,142.98,212.2,148.53
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16000.png,0.2493,394.94,484.6,400.98,490.42
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16000.png,0.2464,370.33,69.96,379.07,77.47
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16000.png,0.2457,387.77,462.96,393.14,467.79
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16000.png,0.2405,96.41,557.13,102.53,562.8
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16000.png,0.2348,299.15,630.08,305.66,635.84
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16000.png,0.2346,192.96,121.91,198.61,126.52
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16000.png,0.234,104.21,224.65,112.73,232.7
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16000.png,0.2325,204.78,240.0,212.09,246.47
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16000.png,0.2308,291.23,477.33,300.01,485.77
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16000.png,0.2222,256.6,276.51,263.81,282.61
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16000.png,0.2202,170.31,346.84,176.69,352.04
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16000.png,0.2174,51.8,63.81,58.44,69.63
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16000.png,0.2136,418.52,202.88,490.83,271.4
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16000.png,0.2131,409.94,79.14,417.25,85.44
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16000.png,0.2039,295.97,516.22,304.83,525.01
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16640.png,0.3256,274.23,535.23,280.83,541.89
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16640.png,0.2589,395.85,524.92,402.57,531.71
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16640.png,0.205,44.95,517.28,52.9,523.6
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y17280.png,0.3509,301.51,501.41,309.52,508.04
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y17280.png,0.3234,375.37,590.83,381.33,595.63
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y17280.png,0.2633,301.21,573.71,308.51,580.29
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y17280.png,0.2617,239.65,45.96,249.49,53.48
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y17280.png,0.2561,338.01,181.63,344.83,188.0
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y17280.png,0.2556,312.62,547.85,319.29,553.07
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y17280.png,0.2196,46.79,620.93,57.27,629.89
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y17280.png,0.2121,181.47,564.43,189.15,570.91
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y17280.png,0.2077,192.74,277.49,199.94,283.17
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y17920.png,0.5275,294.09,613.09,301.59,619.65
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y17920.png,0.4389,400.03,561.88,409.29,571.18
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y17920.png,0.4373,61.48,533.45,68.01,539.03
