tile,conf,x1,y1,x2,y2
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y42240.png,0.4342,95.1,618.09,101.99,623.76
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y42240.png,0.2087,104.24,626.92,110.06,632.54
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y45440.png,0.3297,107.13,633.62,111.99,638.43
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y46720.png,0.2218,20.28,629.42,26.12,634.87
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y46720.png,0.2166,128.92,219.36,134.46,224.92
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y49280.png,0.2545,6.91,123.36,13.92,130.87
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y49920.png,0.3232,126.93,584.03,134.32,592.6
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y52480.png,0.2394,20.75,402.24,26.95,408.14
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y52480.png,0.2356,128.2,26.13,134.19,33.67
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y52480.png,0.2333,52.16,22.98,56.92,27.71
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y52480.png,0.2149,90.27,94.12,96.46,100.51
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y53120.png,0.3029,48.26,313.72,56.09,323.24
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y53120.png,0.2713,78.3,124.0,84.01,129.81
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y55680.png,0.2846,40.88,353.25,47.61,359.09
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y55680.png,0.2108,48.12,553.23,52.27,557.25
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y59520.png,0.5363,51.97,76.0,56.81,81.18
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y59520.png,0.2744,1.5,142.98,13.88,156.26
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y59520.png,0.2087,131.31,601.03,137.24,606.54
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y60160.png,0.2901,187.99,207.48,194.55,213.47
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y61440.png,0.2125,224.66,42.63,230.49,49.25
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y62720.png,0.2281,192.92,390.19,198.76,396.07
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y62720.png,0.2149,46.35,342.07,52.01,348.0
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y63360.png,0.2234,150.01,132.78,156.66,140.24
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y63360.png,0.2171,75.61,147.96,81.05,152.84
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y64000.png,0.2673,108.0,6.85,114.3,12.48
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y65920.png,0.4999,207.09,35.92,214.37,43.24
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y65920.png,0.3268,170.1,245.09,176.48,252.01
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y65920.png,0.2822,48.26,213.8,53.42,220.01
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y65920.png,0.2393,54.8,280.41,60.22,286.22
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y66560.png,0.2404,0.11,623.68,4.21,629.85
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y67200.png,0.2857,37.72,178.12,43.0,184.11
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y67840.png,0.4756,50.37,344.56,55.85,349.84
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y67840.png,0.4507,128.7,617.48,136.27,624.84
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y67840.png,0.3804,67.28,337.45,74.08,344.25
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y67840.png,0.3768,146.48,495.41,151.82,501.41
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y67840.png,0.2937,87.22,352.87,94.12,360.05
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y67840.png,0.2936,237.32,383.21,244.09,389.38
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y67840.png,0.254,128.23,528.27,132.95,532.91
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y67840.png,0.2524,67.99,419.05,75.0,425.53
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y67840.png,0.2215,111.62,466.87,118.57,474.4
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y67840.png,0.2144,74.0,350.66,79.53,356.03
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y67840.png,0.2006,69.21,418.84,76.02,425.49
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y69760.png,0.5125,27.65,575.01,33.59,580.94
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y69760.png,0.2986,9.3,256.68,13.78,261.33
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y69760.png,0.288,53.97,415.24,60.25,420.43
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y70400.png,0.2028,95.83,27.27,100.52,31.88
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y70400.png,0.2,195.93,59.66,200.36,64.23
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y72320.png,0.246,104.85,353.49,112.77,359.5
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y77440.png,0.2071,35.99,155.96,41.32,160.92
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y78720.png,0.2825,216.31,24.54,222.7,29.96
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y80000.png,0.525,41.34,257.26,47.98,264.1
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y80000.png,0.3422,165.46,297.01,172.88,304.4
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y80000.png,0.2612,280.02,339.5,303.42,387.22
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y80000.png,0.2609,226.95,155.6,231.8,159.95
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y80000.png,0.2498,181.01,261.73,185.97,265.86
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y80000.png,0.2472,154.36,494.66,160.61,500.26
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y80000.png,0.239,51.97,572.0,58.97,577.98
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y80000.png,0.2349,81.18,138.19,86.02,143.46
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y80640.png,0.3592,75.97,595.99,80.69,600.84
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y80640.png,0.3443,176.82,218.48,182.3,223.99
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y80640.png,0.3112,58.51,325.39,64.58,332.01
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y80640.png,0.2351,183.03,77.67,188.94,84.0
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y80640.png,0.2311,127.87,338.36,133.75,344.63
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y80640.png,0.2177,111.25,41.48,116.12,46.12
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y80640.png,0.2136,101.25,232.22,108.1,238.28
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y80640.png,0.2077,171.89,81.06,177.2,85.94
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y10240.png,0.3063,135.81,117.48,140.96,121.84
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y10240.png,0.2011,42.95,494.79,49.67,501.44
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16000.png,0.436,0.0,196.0,7.76,204.46
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16000.png,0.351,112.54,322.4,120.04,331.27
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16000.png,0.2844,198.41,379.67,204.07,384.72
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16000.png,0.2721,130.99,301.92,136.2,308.01
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16000.png,0.2456,84.0,259.96,88.88,264.14
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16000.png,0.224,126.67,499.72,132.18,504.35
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16000.png,0.2131,171.12,374.45,177.39,380.06
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16000.png,0.2018,137.15,307.99,141.75,312.64
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16640.png,0.4789,202.52,35.58,207.7,40.42
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y17280.png,0.4464,0.1,192.39,5.01,198.72
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y17280.png,0.3195,0.0,435.93,5.62,442.3
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y17280.png,0.2379,192.04,277.81,198.85,284.0
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y17280.png,0.2337,0.07,86.24,6.36,92.94
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y17280.png,0.2284,0.4,395.98,5.86,401.9
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y17280.png,0.2027,26.11,453.72,31.99,460.01
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y17920.png,0.3408,36.73,85.31,41.31,89.86
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y17920.png,0.2949,59.91,129.81,66.88,135.82
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y19200.png,0.4644,128.78,149.75,133.52,156.0
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y19200.png,0.3737,136.67,97.52,142.3,102.49
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y19200.png,0.3726,116.6,181.88,121.45,186.46
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y19200.png,0.3578,144.07,155.28,150.15,161.77
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y19200.png,0.3484,200.91,281.59,207.01,287.55
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y19200.png,0.3162,194.48,184.99,199.67,189.67
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y19200.png,0.3072,87.8,122.67,94.17,132.17
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y19200.png,0.2379,137.76,159.4,144.06,166.49
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y19200.png,0.2238,183.88,310.28,189.46,317.5
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y19200.png,0.2022,225.56,324.55,232.19,330.65
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y24320.png,0.4413,83.57,392.26,88.91,397.27
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y24320.png,0.4101,62.02,456.34,68.0,460.6
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y24320.png,0.3363,189.6,401.21,196.34,406.63
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y24320.png,0.288,37.91,454.43,43.21,459.06
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y24320.png,0.2752,103.93,486.55,108.97,490.96
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y24320.png,0.27,193.03,394.97,199.37,400.56
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y24320.png,0.2612,161.28,632.4,165.86,636.2
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y24320.png,0.2585,64.03,495.77,70.47,501.03
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y24320.png,0.2531,37.97,454.15,44.0,460.0
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y24320.png,0.2521,115.87,626.14,121.05,631.03
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y24320.png,0.2427,126.99,611.86,133.73,617.71
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y24320.png,0.2426,30.53,419.56,36.32,425.83
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y24320.png,0.2185,111.52,473.85,118.85,480.21
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y24320.png,0.209,104.57,486.46,109.31,492.01
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y24960.png,0.5263,8.28,616.04,13.52,621.21
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y24960.png,0.2921,27.61,272.17,33.23,277.17
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y24960.png,0.2891,75.36,294.97,83.81,303.86
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y24960.png,0.2662,58.96,283.64,65.3,288.96
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y24960.png,0.2152,18.51,239.63,24.79,245.66
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y28160.png,0.4982,80.4,295.91,85.91,302.53
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y28160.png,0.3592,112.87,515.52,117.66,520.47
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y28160.png,0.3481,66.2,595.96,71.45,602.58
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y28160.png,0.3239,41.4,539.21,46.29,543.14
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y28160.png,0.2925,121.33,381.49,126.47,388.01
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y28160.png,0.2864,78.03,607.03,86.39,614.67
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y28160.png,0.2711,42.33,617.69,47.26,622.36
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y28160.png,0.2566,42.46,366.76,48.3,372.1
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y28160.png,0.2549,315.68,232.71,324.23,239.61
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y28160.png,0.2349,331.99,283.95,339.62,290.41
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y28160.png,0.2241,121.46,379.98,126.61,387.21
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y28160.png,0.2129,333.09,283.97,341.51,290.34
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y28160.png,0.2032,87.91,310.92,92.58,315.43
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y30080.png,0.4972,166.63,197.25,171.0,201.56
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y30080.png,0.4501,136.42,34.39,143.14,40.91
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y30080.png,0.384,182.33,204.0,188.01,209.88
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y30080.png,0.3237,182.18,277.54,188.28,282.57
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y30080.png,0.2884,117.56,164.45,124.45,170.55
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y30080.png,0.2703,159.71,86.15,164.91,92.0
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y30080.png,0.2664,64.88,208.3,71.03,213.67
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y30080.png,0.2522,96.12,96.26,101.12,101.26
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y30080.png,0.2421,80.66,210.68,87.19,216.94
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y30080.png,0.2274,59.34,191.14,65.49,197.08
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y30080.png,0.2019,123.5,235.58,130.39,241.32
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y31360.png,0.2011,59.01,280.51,63.98,285.5
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y31360.png,0.2003,24.3,354.17,30.14,359.52
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y40320.png,0.2266,129.62,619.0,137.36,624.73
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y40960.png,0.2375,192.0,113.69,196.88,118.22
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y40960.png,0.2232,335.45,23.49,341.0,29.48
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y44160.png,0.3493,11.82,407.22,17.9,412.46
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y44160.png,0.3091,10.94,324.0,15.61,329.38
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y44160.png,0.3044,16.76,346.64,23.08,352.1
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y44160.png,0.2363,0.0,67.16,4.26,73.04
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y44160.png,0.2206,177.17,126.56,182.34,132.11
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y44800.png,0.2999,59.1,600.36,64.26,605.59
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y46080.png,0.3,42.59,573.42,49.55,580.76
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y46080.png,0.2529,6.3,489.57,12.48,494.58
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y46720.png,0.2857,169.17,617.17,176.93,625.27
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y46720.png,0.2236,148.89,405.71,155.12,412.73
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y47360.png,0.2722,135.78,393.85,142.09,400.74
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y51200.png,0.4419,136.64,528.78,143.22,534.65
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y51200.png,0.3159,0.5,550.23,8.05,557.07
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y51200.png,0.2883,26.48,559.52,31.21,564.79
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y51200.png,0.2724,79.22,211.95,86.33,221.78
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y51200.png,0.2571,75.82,311.83,81.0,316.47
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y51200.png,0.2464,107.98,427.35,112.36,431.52
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y53760.png,0.5542,40.7,465.77,47.14,471.72
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y53760.png,0.3092,0.04,36.88,6.43,44.04
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y53760.png,0.2522,218.3,459.87,224.14,465.35
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y53760.png,0.226,12.0,421.91,17.93,428.0
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y53760.png,0.2188,115.45,555.02,120.31,560.13
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y53760.png,0.2113,0.18,627.17,6.52,632.36
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y53760.png,0.2095,240.89,318.82,246.94,324.09
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y56960.png,0.3553,45.51,197.84,52.26,204.04
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y56960.png,0.2501,74.09,282.49,81.62,289.38
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y56960.png,0.2222,17.31,46.84,22.31,52.14
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y56960.png,0.2195,217.83,523.99,223.5,529.11
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y56960.png,0.2161,136.96,290.78,143.0,296.15
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y58880.png,0.3392,56.52,417.28,61.59,422.28
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y58880.png,0.2929,17.61,627.83,25.09,635.13
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y58880.png,0.2538,0.05,422.82,4.06,428.87
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y58880.png,0.2111,0.24,596.18,13.63,612.67
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y61440.png,0.3969,10.1,272.82,15.05,277.49
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y61440.png,0.2454,9.29,42.93,14.45,47.87
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y61440.png,0.2138,18.3,44.0,23.69,50.05
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y62080.png,0.3148,45.73,347.91,52.01,353.22
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y62080.png,0.2905,93.5,427.48,100.27,434.53
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y62080.png,0.2649,40.6,470.37,45.85,476.0
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y62080.png,0.2195,70.59,162.05,76.02,166.3
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y64640.png,0.4268,144.44,597.29,149.93,604.01
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y64640.png,0.3594,128.92,459.36,133.92,463.97
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y64640.png,0.2813,107.96,443.96,112.62,448.55
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y64640.png,0.2492,145.51,399.13,150.85,404.52
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y64640.png,0.2308,190.42,419.71,196.01,424.63
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y65280.png,0.4243,187.41,267.99,194.05,274.0
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y65280.png,0.2512,201.15,262.08,205.72,268.0
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y68480.png,0.4456,40.16,587.19,45.43,593.49
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y70400.png,0.4035,23.6,530.88,28.9,536.01
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y70400.png,0.3701,45.37,591.64,52.01,598.35
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y70400.png,0.3579,44.0,591.53,50.92,598.21
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y70400.png,0.3342,169.16,403.73,176.18,410.05
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y70400.png,0.3185,41.64,337.82,46.45,342.42
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y70400.png,0.3134,166.1,451.86,172.11,458.03
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y70400.png,0.3081,77.75,547.36,84.02,552.49
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y70400.png,0.295,0.0,362.88,4.87,369.22
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y70400.png,0.2624,94.33,118.0,100.06,124.01
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y70400.png,0.2362,158.6,34.2,164.51,39.73
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y70400.png,0.2292,76.0,547.68,83.0,552.62
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y70400.png,0.2091,147.91,139.1,153.42,144.41
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y74880.png,0.5423,72.27,486.67,77.53,493.08
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y74880.png,0.4552,69.98,504.2,76.23,509.19
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y74880.png,0.394,69.87,474.26,76.27,480.62
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y74880.png,0.3395,0.02,555.15,6.71,562.64
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y74880.png,0.3127,40.69,298.75,47.61,304.9
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y74880.png,0.3098,61.17,470.91,68.0,476.59
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y74880.png,0.3005,59.99,470.78,66.77,476.5
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y74880.png,0.2679,105.32,495.93,111.75,501.65
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y76160.png,0.2519,192.86,232.21,199.37,237.88
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y76160.png,0.2322,46.35,560.21,52.47,566.53
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y77440.png,0.3801,83.18,398.66,89.51,405.64
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y77440.png,0.2412,71.77,572.0,76.57,577.68
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y77440.png,0.2363,32.85,504.31,38.77,509.58
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y78080.png,0.44,71.21,581.35,77.31,587.43
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y78080.png,0.4257,114.31,491.39,119.27,496.83
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y78080.png,0.3729,1.41,202.62,6.68,206.7
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y78080.png,0.362,0.06,227.98,4.71,234.03
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y78080.png,0.3413,77.91,495.33,84.9,501.16
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y78080.png,0.241,115.99,298.75,122.35,303.46
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y78080.png,0.2244,117.69,314.63,125.41,322.47
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y78080.png,0.2215,16.25,272.66,20.54,277.21
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y80000.png,0.4882,56.36,605.73,61.74,613.32
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y80000.png,0.3479,144.35,92.0,149.32,97.97
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y80000.png,0.3313,59.85,15.6,65.33,20.65
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y80000.png,0.3229,99.54,469.97,104.64,474.34
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y80000.png,0.289,105.41,456.87,110.25,461.22
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y80000.png,0.2617,130.69,507.13,139.53,515.18
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y80000.png,0.261,46.01,633.93,52.59,639.51
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y80640.png,0.4519,43.99,207.32,49.92,213.57
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y80640.png,0.2813,57.45,417.77,62.18,422.03
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y80640.png,0.2793,162.27,395.33,170.14,403.55
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y80640.png,0.2729,71.53,251.14,78.81,257.95
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y80640.png,0.2404,10.08,179.98,13.75,184.32
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y80640.png,0.2385,117.82,627.99,124.0,633.39
